datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,M01AB_lag1,M01AB_lag2,M01AB_lag3,M01AB_lag4,M01AB_lag8,M01AB_lag12,M01AE_lag1,M01AE_lag2,M01AE_lag3,M01AE_lag4,M01AE_lag8,M01AE_lag12,N02BA_lag1,N02BA_lag2,N02BA_lag3,N02BA_lag4,N02BA_lag8,N02BA_lag12,N02BE_lag1,N02BE_lag2,N02BE_lag3,N02BE_lag4,N02BE_lag8,N02BE_lag12,N05B_lag1,N05B_lag2,N05B_lag3,N05B_lag4,N05B_lag8,N05B_lag12,N05C_lag1,N05C_lag2,N05C_lag3,N05C_lag4,N05C_lag8,N05C_lag12,R03_lag1,R03_lag2,R03_lag3,R03_lag4,R03_lag8,R03_lag12,R06_lag1,R06_lag2,R06_lag3,R06_lag4,R06_lag8,R06_lag12,M01AB_rollmean4,M01AB_rollstd4,M01AB_rollmean8,M01AB_rollstd8,M01AB_rollmean12,M01AB_rollstd12,M01AE_rollmean4,M01AE_rollstd4,M01AE_rollmean8,M01AE_rollstd8,M01AE_rollmean12,M01AE_rollstd12,N02BA_rollmean4,N02BA_rollstd4,N02BA_rollmean8,N02BA_rollstd8,N02BA_rollmean12,N02BA_rollstd12,N02BE_rollmean4,N02BE_rollstd4,N02BE_rollmean8,N02BE_rollstd8,N02BE_rollmean12,N02BE_rollstd12,N05B_rollmean4,N05B_rollstd4,N05B_rollmean8,N05B_rollstd8,N05B_rollmean12,N05B_rollstd12,N05C_rollmean4,N05C_rollstd4,N05C_rollmean8,N05C_rollstd8,N05C_rollmean12,N05C_rollstd12,R03_rollmean4,R03_rollstd4,R03_rollmean8,R03_rollstd8,R03_rollmean12,R03_rollstd12,R06_rollmean4,R06_rollstd4,R06_rollmean8,R06_rollstd8,R06_rollmean12,R06_rollstd12,weekofyear,month,quarter,year,is_year_start,is_year_end
2016-01-24,27.98,33.375,39.7,320.5,65.0,9.0,46.0,17.0,51.67,41.65,33.33,31.98,31.65,29.98,27.211,25.136,25.637,26.858,28.419,28.993,50.5,41.3,24.3,26.5,28.3,35.6,365.25,342.2,341.15,330.062,253.6,377.4,82.0,48.0,58.0,75.0,45.0,59.0,0.0,4.0,4.0,5.0,3.0,2.0,21.0,35.0,48.0,50.0,19.0,33.0,12.0,9.0,13.0,11.3,11.0,12.0,38.6575,10.338785792667654,36.55375,7.782311330373344,35.4625,6.543841136380218,27.839750000000002,3.794587845427604,27.98225,4.399804792747719,28.523,4.789500657214134,38.95,10.86446808024519,34.625,9.592072619765622,34.35833333333334,8.344781530266607,342.275,18.28726788415168,303.612375,54.27394808860902,295.6811666666667,50.239573211913005,63.25,14.314910641239315,60.875,12.44918241721695,58.25,11.152863472506207,4.25,3.6855573979159972,5.375,3.7008686239082533,5.0,3.07482445914323,37.5,12.396235987858029,43.625,16.361431128462712,41.916666666666664,17.552302792891137,12.75,3.3040379335997057,11.09125,3.225396708712289,10.810833333333333,2.9148443224711644,3,1,1,2016,0,0
2016-01-31,46.01,37.66,37.5,341.074,52.0,10.0,62.0,12.5,27.98,51.67,41.65,33.33,31.32,32.49,33.375,27.211,25.136,25.637,24.97,28.097,39.7,50.5,41.3,24.3,29.4,34.7,320.5,365.25,342.2,341.15,278.25,342.875,65.0,82.0,48.0,58.0,54.0,60.0,9.0,0.0,4.0,4.0,12.0,6.0,46.0,21.0,35.0,48.0,25.0,33.0,17.0,12.0,9.0,13.0,9.33,10.0,41.8275,10.102027436773913,38.39,8.097659273783128,36.589166666666664,7.123724075016509,30.8455,5.734217790306452,29.5685,5.344739175782375,29.319916666666668,5.46072639953753,42.25,5.716350817319276,35.6375,9.387063666861671,34.59166666666667,8.394203447329081,342.256,18.288865756703597,311.465375,54.623904366750345,295.53108333333336,50.08823396124159,61.75,15.326991442115006,60.625,12.625795590207973,57.583333333333336,11.277155777244634,5.75,4.645786621588784,5.125,3.22656385117578,5.333333333333333,3.3933982252531925,41.0,17.339742404853265,48.25,15.554053215434601,44.333333333333336,18.19756893520439,12.625,3.3008837200562633,11.4875,3.1723976962004246,11.019166666666665,2.9408485427704547,4,1,1,2016,0,0
2016-02-07,51.66,38.957,34.6,321.824,39.0,5.0,37.0,10.0,46.01,27.98,51.67,41.65,41.51,36.97,37.66,33.375,27.211,25.136,36.286,38.11,37.5,39.7,50.5,41.3,40.2,42.4,341.074,320.5,365.25,342.2,234.887,249.3,52.0,65.0,82.0,48.0,58.0,52.0,10.0,9.0,0.0,4.0,3.0,4.0,62.0,46.0,21.0,35.0,72.0,70.0,12.5,17.0,12.0,9.0,11.1,7.0,44.33,11.221250673016176,39.65875,9.354031121088166,37.81333333333333,8.351504310148222,34.30075,5.29423563101107,29.902375,5.880852754915734,29.390500000000003,5.58864829160619,40.575,6.938479660559654,34.9375,9.20526828971945,33.94166666666667,8.028637191423902,337.162,20.953249358195578,322.3325,45.01538601411784,301.57475,48.34801539054693,59.5,18.37570860311696,58.25,14.791406771694,56.5,12.427974310182053,6.0,4.546060565661952,5.375,3.1139088893910443,5.416666666666667,3.3698754585385804,41.5,17.136705245369267,43.875,12.552034553353153,41.583333333333336,16.367697307548056,12.875,2.954516316872496,11.350000000000001,3.2151427428877057,11.269166666666665,2.6844584973961467,5,2,1,2016,0,0
2016-02-14,33.83,36.618,37.1,294.613,71.0,3.0,78.0,16.0,51.66,46.01,27.98,51.67,32.99,32.01,38.957,37.66,33.375,27.211,24.385,23.792,34.6,37.5,39.7,50.5,25.1,29.9,321.824,341.074,320.5,365.25,216.6,273.5,39.0,52.0,65.0,82.0,47.0,55.0,5.0,10.0,9.0,0.0,6.0,4.0,37.0,62.0,46.0,21.0,52.0,32.0,10.0,12.5,17.0,12.0,6.0,13.0,39.870000000000005,10.871329265549807,39.763749999999995,9.272841970738309,37.964999999999996,8.252471255216943,36.6525,2.3853003304966234,31.4315,5.83148363871248,30.459333333333333,5.646781743666572,37.225,2.0902551678363555,36.4375,8.307129038190213,34.541666666666664,7.967942398173192,319.50275,19.071804588188566,332.084125,20.746601955415958,303.3341666666667,47.612034694895115,56.75,14.244882121894396,61.25,14.616526849524067,57.833333333333336,13.092908096532337,6.75,3.304037933599835,5.0,3.207134902949092,5.333333333333333,3.420083288016492,55.75,18.08083700127476,47.125,17.389960157680473,45.416666666666664,19.0809678301006,13.875,3.224257020358728,12.600000000000001,2.7479862756988314,11.519166666666665,2.9833552140724517,6,2,1,2016,0,0
2016-02-21,38.67,23.442,24.6,272.95,52.0,7.0,60.0,12.0,33.83,51.66,46.01,27.98,31.98,31.65,36.618,38.957,37.66,33.375,26.858,28.419,37.1,34.6,37.5,39.7,26.5,28.3,294.613,321.824,341.074,320.5,330.062,253.6,71.0,39.0,52.0,65.0,75.0,45.0,3.0,5.0,10.0,9.0,5.0,3.0,78.0,37.0,62.0,46.0,50.0,19.0,16.0,10.0,12.5,17.0,11.3,11.0,42.5425,7.875198939286093,40.6,8.757969431976159,38.550000000000004,8.009353622767915,34.16925,7.215218979120952,31.0045,6.318905714486597,30.044583333333335,5.983031923065786,33.45,6.037935629556385,36.2,8.651837129435915,34.233333333333334,8.296256914288437,307.61525,29.956160138610013,324.945125,29.515089677933645,304.94666666666666,46.07747694784086,53.5,13.178264933847194,58.375,13.76265651266917,58.416666666666664,12.616427482621297,6.25,2.9860788111948193,5.25,3.2841611235921846,5.666666666666667,3.366501646120693,59.25,16.879474715365596,48.375,17.97567801224755,48.833333333333336,17.528332043934608,12.625,2.4958298553118174,12.6875,2.7115823003237667,11.6025,2.9815009185429875,7,2,1,2016,0,0
2016-02-28,42.65,30.851,33.9,289.275,64.0,5.0,67.0,19.0,38.67,33.83,51.66,46.01,33.33,31.32,23.442,36.618,38.957,37.66,25.637,24.97,24.6,37.1,34.6,37.5,24.3,29.4,272.95,294.613,321.824,341.074,341.15,278.25,52.0,71.0,39.0,52.0,58.0,54.0,7.0,3.0,5.0,10.0,4.0,12.0,60.0,78.0,37.0,62.0,48.0,25.0,12.0,16.0,10.0,12.5,13.0,9.33,41.7025,7.55473085776938,41.765,8.25838102432053,39.494166666666665,7.742955106926479,32.467,6.914067350939952,31.65625,5.943967740491187,30.534666666666666,5.766518665117762,32.55,5.475095128549497,37.4,7.330367365574929,34.608333333333334,8.158482293498787,294.6655,20.315899430414337,318.46075,31.102059007403884,305.8654166666667,45.604258779313845,56.5,14.059397805975426,59.125,13.90208103640811,59.25,12.628431126916448,5.0,1.632993161855452,5.375,3.248626083219093,5.083333333333333,2.712205856136405,60.5,17.33012790874127,50.75,19.13672609707015,52.333333333333336,16.49977042999158,14.25,4.03112887414918,13.4375,3.5197148829334712,12.408333333333331,3.5617815596675526,8,2,1,2016,0,0
2016-03-06,38.16,38.082,33.8,298.8,55.0,4.0,28.0,19.0,42.65,38.67,33.83,51.66,41.65,41.51,30.851,23.442,36.618,38.957,25.136,36.286,33.9,24.6,37.1,34.6,41.3,40.2,289.275,272.95,294.613,321.824,342.2,234.887,64.0,52.0,71.0,39.0,48.0,58.0,5.0,7.0,3.0,5.0,4.0,3.0,67.0,60.0,78.0,37.0,35.0,72.0,19.0,12.0,16.0,10.0,9.0,11.1,38.3275,3.608179365460264,41.32875,8.356915763092795,39.214999999999996,7.724036274101541,32.24825,6.649052582887315,33.2745,5.671255920365923,30.68433333333333,5.949757188832216,32.35,5.389186704256319,36.4625,7.239364119668457,34.074999999999996,7.9666492328958425,288.9095,11.33124195899874,313.03575,30.139946491326587,311.19149999999996,39.941788464305034,60.5,8.660254037844382,60.0,13.309502512973877,59.0,12.684994714586617,4.75,1.707825127659933,5.375,3.248626083219093,5.166666666666667,2.6571800956288345,58.25,21.4844905299924,49.875,20.095752927280074,48.666666666666664,16.620542236714922,16.5,3.3166247903553043,14.6875,3.494255489882199,13.066666666666665,4.000984727273865,9,3,1,2016,0,0
2016-03-13,28.83,44.87,25.1,255.7,41.0,2.0,62.0,12.34,38.16,42.65,38.67,33.83,51.67,32.99,38.082,30.851,23.442,36.618,27.211,24.385,33.8,33.9,24.6,37.1,50.5,25.1,298.8,289.275,272.95,294.613,365.25,216.6,55.0,64.0,52.0,71.0,82.0,47.0,4.0,5.0,7.0,3.0,0.0,6.0,28.0,67.0,60.0,78.0,21.0,52.0,19.0,19.0,12.0,16.0,12.0,6.0,37.0775,5.853257639981349,38.473749999999995,8.219622753769535,38.86833333333333,8.11241230050183,34.31125,9.234350414800916,35.481875,6.367905675842588,32.391416666666665,6.848872852963513,29.35,5.200320502943349,33.2875,5.58401737103316,34.074999999999996,7.9666492328958425,279.18125,18.947090530827392,299.34200000000004,27.82553974319315,314.44983333333334,32.40814290164359,53.0,9.486832980505135,54.875,11.382160226801071,58.5,13.304134695650053,4.5,2.0816659994661326,5.625,2.825268634509443,4.833333333333333,2.7906771199618903,54.25,17.745891543302818,55.0,16.604646509766045,49.5,17.048060406872217,15.585,3.9457445431755103,14.73,3.4587859141612767,13.594999999999999,3.3483686665707326,10,3,1,2016,0,0
2016-03-20,42.64,48.752,32.9,244.662,67.0,3.0,81.0,26.0,28.83,38.16,42.65,38.67,27.98,31.98,44.87,38.082,30.851,23.442,33.375,26.858,25.1,33.8,33.9,24.6,39.7,26.5,255.7,298.8,289.275,272.95,320.5,330.062,41.0,55.0,64.0,52.0,65.0,75.0,2.0,4.0,5.0,7.0,9.0,5.0,62.0,28.0,67.0,60.0,46.0,50.0,12.34,19.0,19.0,12.0,17.0,11.3,38.07,6.512731121938522,40.30625,7.1044230438308285,39.75666666666667,7.86956315448477,40.63875,7.875390418893578,37.404,7.800662407770226,34.215916666666665,8.05143712139,31.425,4.240577790820457,32.4375,4.950018037485179,34.60833333333333,7.620123875553977,272.10925,26.01072936789801,289.86225,32.167287708167386,307.33316666666667,37.62494770720239,56.75,11.672617529928749,55.125,11.655011184648709,57.833333333333336,12.5830573921179,3.5,1.2909944487358054,4.875,2.587745847533828,4.666666666666667,2.8391206491810212,59.5,22.487033300697234,59.375,18.407587721216643,52.083333333333336,19.327128053279907,19.085,5.577535297960875,15.855,5.2844434765775725,14.82,4.804702242216844,11,3,1,2016,0,0
2016-03-27,35.5,26.515,45.4,283.488,72.0,4.0,52.0,26.0,42.64,28.83,38.16,42.65,46.01,33.33,48.752,44.87,38.082,30.851,37.66,25.637,32.9,25.1,33.8,33.9,37.5,24.3,244.662,255.7,298.8,289.275,341.074,341.15,67.0,41.0,55.0,64.0,52.0,58.0,3.0,2.0,4.0,5.0,10.0,4.0,81.0,62.0,28.0,67.0,62.0,48.0,26.0,12.34,19.0,19.0,12.5,13.0,36.2825,5.77624084793332,38.99249999999999,6.866789122810096,39.9375,7.7321937672658905,39.55475,9.747570000603607,36.010875,8.692613817612196,34.28908333333333,7.969966937975601,34.3,8.367795408588798,33.425,6.6129202539962915,36.36666666666667,7.457922368904485,270.6625,24.873779789168182,282.664,24.630440196751,302.528,36.58109524927295,58.75,13.817259737975059,57.625,12.960792524268863,59.0,13.232192149863476,3.25,0.957427107756338,4.125,1.5526475085202964,4.666666666666667,2.8391206491810212,55.75,22.066188313042794,58.125,18.542903918056787,52.416666666666664,19.284748252220343,20.835,6.554558210385574,17.5425,6.145394907687292,15.903333333333334,5.732946780485469,12,3,1,2016,0,0
2016-04-03,38.18,27.436,30.2,270.45,41.0,0.0,74.0,44.4,35.5,42.64,28.83,38.16,51.66,41.65,26.515,48.752,44.87,38.082,38.957,25.136,45.4,32.9,25.1,33.8,34.6,41.3,283.488,244.662,255.7,298.8,321.824,342.2,72.0,67.0,41.0,55.0,39.0,48.0,4.0,3.0,2.0,4.0,5.0,4.0,52.0,81.0,62.0,28.0,37.0,35.0,26.0,26.0,12.34,19.0,10.0,9.0,36.287499999999994,5.778416017099043,37.3075,4.5911459820584675,39.64833333333333,7.7272114614327085,36.89325,11.567283500603503,34.57075,9.080496316674687,34.48075,7.754582728648556,33.4,8.629020801921834,32.875,6.683829099294169,35.44166666666667,7.478752731855914,263.575,16.965753623108743,276.24225,19.020197165494796,296.54883333333333,35.35028239268308,55.25,16.58061116686193,57.875,12.563410592442105,58.416666666666664,13.898713696750573,2.25,1.707825127659933,3.5,2.0701966780270626,4.333333333333333,3.1430539096216408,67.25,12.841988423397149,62.75,17.077554190892123,55.666666666666664,19.368828440344952,27.185000000000002,13.15977076801365,21.8425,10.561906957146928,18.853333333333335,9.636613261489487,13,4,2,2016,0,0
2016-04-10,47.66,41.244,28.25,200.65,35.0,6.0,60.0,40.6,38.18,35.5,42.64,28.83,33.83,51.67,27.436,26.515,48.752,44.87,36.618,27.211,30.2,45.4,32.9,25.1,37.1,50.5,270.45,283.488,244.662,255.7,294.613,365.25,41.0,72.0,67.0,41.0,71.0,82.0,0.0,4.0,3.0,2.0,3.0,0.0,74.0,52.0,81.0,62.0,78.0,21.0,44.4,26.0,26.0,12.34,16.0,12.0,40.995000000000005,5.330650366825136,39.03625,5.589824780029224,39.314166666666665,7.230831032754289,35.98675,10.853872715149528,35.149,9.372101014637598,35.65016666666667,7.615480332649385,34.1875,7.714312995983491,31.768749999999997,6.6166962785711405,33.5875,6.022387211668863,249.8125,36.53046565539537,264.496875,31.18023282895532,282.8321666666667,38.09681413268854,53.75,18.46392879824515,53.375,13.595561250433411,54.5,13.256216380523984,3.25,2.5,3.875,2.2320714274285347,4.833333333333333,2.8550858396053793,66.75,13.149778198382906,60.5,15.928411274018687,58.916666666666664,16.00260395477354,34.25,9.651770131259184,24.9175,12.088608273908124,21.236666666666668,11.197781706727232,14,4,2,2016,0,0
2016-04-17,27.66,32.917,31.5,255.225,80.33333333,3.0,50.0,39.9,47.66,38.18,35.5,42.64,38.67,27.98,41.244,27.436,26.515,48.752,23.442,33.375,28.25,30.2,45.4,32.9,24.6,39.7,200.65,270.45,283.488,244.662,272.95,320.5,35.0,41.0,72.0,67.0,52.0,65.0,6.0,0.0,4.0,3.0,7.0,9.0,60.0,74.0,52.0,81.0,60.0,46.0,40.6,44.4,26.0,26.0,12.0,17.0,37.25,8.25153723052054,37.66,6.895706738875398,39.2875,7.276873860513059,32.028,6.762756094966061,36.333375,8.207661611262955,35.612,7.629055011181677,33.8375,7.823189353880324,32.63125,5.966509957372788,32.90416666666667,5.723573992045897,252.45325000000003,36.41564694262649,262.28125,31.123461122026427,277.39258333333333,36.86987055099298,57.083333332500004,22.430757651876633,56.91666666625,16.554623388445137,55.7777777775,14.986413599581125,3.25,2.5,3.375,1.8468119248354138,4.333333333333333,2.5702257889260642,59.0,10.893423092245447,59.25,16.35979392116102,59.25,15.748737323123006,37.725,8.062826220790514,28.405,11.851783470371503,23.145,12.306551470290486,15,4,2,2016,0,0
2016-04-24,32.98,26.154,36.2,177.15,54.0,8.0,40.0,26.8,27.66,47.66,38.18,35.5,42.65,46.01,32.917,41.244,27.436,26.515,30.851,37.66,31.5,28.25,30.2,45.4,33.9,37.5,255.225,200.65,270.45,283.488,289.275,341.074,80.33333333,35.0,41.0,72.0,64.0,52.0,3.0,6.0,0.0,4.0,5.0,10.0,50.0,60.0,74.0,52.0,67.0,62.0,39.9,40.6,44.4,26.0,19.0,12.5,36.62,8.521470921540871,36.45125,6.741863747192938,38.20166666666666,7.1536765288058675,31.93775,6.862524723695641,35.746249999999996,8.80231688250313,34.653166666666664,8.059181143079588,31.537499999999998,3.383138335924167,32.91875,6.0905041721871145,32.795833333333334,5.640376290370144,225.86875,44.19192693524473,248.265625,40.9317446835495,263.73225,41.23905596116605,52.583333332500004,20.128062222360654,55.66666666625,16.319235897981528,55.94444444416666,14.951661731640636,4.25,3.5,3.75,2.434865792722759,4.166666666666667,2.208797835653567,56.0,14.51436070471815,55.875,17.291100105463006,57.416666666666664,16.65401034604161,37.925,7.6756650091919525,29.38,11.274309608257921,24.33666666666667,11.866551412446764,16,4,2,2016,0,0
2016-05-01,38.64,33.805,36.75,209.112,109.6666667,1.0,25.0,26.2,32.98,27.66,47.66,38.18,38.16,51.66,26.154,32.917,41.244,27.436,38.082,38.957,36.2,31.5,28.25,30.2,33.8,34.6,177.15,255.225,200.65,270.45,298.8,321.824,54.0,80.33333333,35.0,41.0,55.0,39.0,8.0,3.0,6.0,0.0,4.0,5.0,40.0,50.0,60.0,74.0,28.0,37.0,26.8,39.9,40.6,44.4,19.0,10.0,36.735,8.552588302184704,36.51125,6.761351169911031,37.11666666666667,5.782926804330362,33.53,6.174208883195805,35.211625,8.770010668465554,34.22383333333333,7.945489787904638,33.175,4.041142577704119,33.2875,6.238975991985505,32.975,5.73622856778024,210.53425000000001,32.71845797481907,237.054625,37.22834017610574,254.3395833333333,39.6086665779515,69.7500000075,32.46008946800556,62.50000000375,25.08904776775198,61.83333333583334,20.542392734746972,4.5,3.1091263510296048,3.375,2.6152028055746874,3.8333333333333335,2.367712103711219,43.75,14.930394055974087,55.5,18.0,56.416666666666664,18.272972258270286,33.375,7.947483878561824,30.28,10.594192479170555,25.686666666666667,10.97529236167503,17,5,2,2016,0,0
2016-05-08,35.32,35.0,21.0,257.5,54.0,4.0,9.0,32.0,38.64,32.98,27.66,47.66,28.83,33.83,33.805,26.154,32.917,41.244,44.87,36.618,36.75,36.2,31.5,28.25,25.1,37.1,209.112,177.15,255.225,200.65,255.7,294.613,109.6666667,54.0,80.33333333,35.0,41.0,71.0,1.0,8.0,3.0,6.0,2.0,3.0,25.0,40.0,50.0,60.0,62.0,78.0,26.2,26.8,39.9,40.6,12.34,16.0,33.65,4.619451626906981,37.3225,6.061159130067462,37.240833333333335,5.721613660392321,31.968999999999998,3.969499800562693,33.977875,7.864704833940033,34.089,7.914837206159071,31.3625,7.299015344551602,32.775,7.114572570235188,31.63333333333333,6.5138430680475805,224.74675,38.77969884166209,237.279625,37.36232543977755,251.24683333333329,37.57485869043366,74.5000000075,26.528112286954357,64.12500000375,23.889917852966114,60.416666669166666,20.438686339300588,4.0,2.943920288775949,3.625,2.559994419636775,3.9166666666666665,2.3532698077098573,31.0,17.907168024751048,48.875,24.014504545616354,50.666666666666664,21.44478463120551,31.225,6.34264666102934,32.7375,7.731741164095638,27.02,10.658845238494724,18,5,2,2016,0,0
2016-05-15,34.34,31.64,33.75,220.9,56.0,1.0,35.0,20.5,35.32,38.64,32.98,27.66,42.64,38.67,35.0,33.805,26.154,32.917,48.752,23.442,21.0,36.75,36.2,31.5,32.9,24.6,257.5,209.112,177.15,255.225,244.662,272.95,54.0,109.6666667,54.0,80.33333333,67.0,52.0,4.0,1.0,8.0,3.0,3.0,7.0,9.0,25.0,40.0,50.0,81.0,60.0,32.0,26.2,26.8,39.9,26.0,12.0,35.32,2.412357076940884,36.285,5.721785435633592,36.88,5.759698540091089,31.64975,3.918870617495205,31.838874999999998,5.1208732078341965,34.772166666666664,7.237085800153801,31.925,7.399155357201236,32.88125,7.1230479782183185,32.395833333333336,6.140530711937072,216.16549999999998,33.18090556831349,234.30937500000002,37.63512248243451,246.9093333333333,37.845026137305396,68.41666667499999,27.51615688655585,62.75000000375,24.01702439411553,60.7500000025,20.32122093986027,3.5,3.3166247903554,3.375,2.722262714308501,3.4166666666666665,2.2746961169005466,27.25,13.671747023210544,43.125,20.46905329655338,48.583333333333336,21.668822736546602,26.375,4.703456176047534,32.05,8.610956475826075,27.728333333333335,9.8193221700272,19,5,2,2016,0,0
2016-05-22,28.68,27.962,33.6,240.0,61.0,3.0,46.0,34.2,34.34,35.32,38.64,32.98,35.5,42.65,31.64,35.0,33.805,26.154,26.515,30.851,33.75,21.0,36.75,36.2,45.4,33.9,220.9,257.5,209.112,177.15,283.488,289.275,56.0,54.0,109.6666667,54.0,72.0,64.0,1.0,4.0,1.0,8.0,4.0,5.0,35.0,9.0,25.0,40.0,52.0,67.0,20.5,32.0,26.2,26.8,26.0,19.0,34.245000000000005,4.141251823623726,35.4325,6.331074722577301,35.71583333333333,5.897604225959963,32.101749999999996,3.090396778732563,32.01975,4.927882557447956,34.531416666666665,7.424999632180375,31.275,7.001964010190266,31.40625,5.092812687644087,32.37083333333333,6.134457756778259,231.878,21.301494532857184,228.873375,32.276179624066216,242.80308333333332,35.42631243853102,70.16666667499999,26.497379341906406,61.37500000375,23.72490320713443,60.5000000025,20.29604131882008,2.25,1.5,3.25,2.7124053637210754,3.25,2.2207697273283835,28.75,15.713582235335975,42.375,20.20563924113407,46.833333333333336,20.879887379238834,28.225,6.157042038728213,33.075,8.269176846233563,28.995,9.568201597906556,20,5,2,2016,0,0
2016-05-29,59.68,19.906,34.6,228.35,78.0,10.0,21.0,40.4,28.68,34.34,35.32,38.64,38.18,38.16,27.962,31.64,35.0,33.805,27.436,38.082,33.6,33.75,21.0,36.75,30.2,33.8,240.0,220.9,257.5,209.112,270.45,298.8,61.0,56.0,54.0,109.6666667,41.0,55.0,3.0,1.0,4.0,1.0,0.0,4.0,46.0,35.0,9.0,25.0,74.0,28.0,34.2,20.5,32.0,26.2,44.4,19.0,39.505,13.764721815811116,38.12,10.711734553416514,37.509166666666665,9.107009746077559,28.627,6.485660182279095,31.0785,6.421312148952547,33.01675,8.421846074077493,30.7375,6.5065832047242536,31.95625,5.180763698529401,32.4375,6.155711501598257,236.6875,15.946701592074762,223.610875,27.625995322405235,236.93224999999998,30.84403062366569,62.25,10.904891868637048,66.00000000375,22.77286049237991,62.416666669166666,20.808955440822363,4.5,3.872983346207417,4.5,3.251373336211726,3.75,2.958039891549808,27.75,16.152915113584495,35.75,16.74813422444422,46.25,21.54118676565262,31.775000000000002,8.31559779370471,32.575,7.57868250894759,30.778333333333336,9.5301720229951,21,5,2,2016,0,0
2016-06-05,41.67,22.859,22.25,154.05,50.0,3.0,35.0,31.0,59.68,28.68,34.34,35.32,47.66,28.83,19.906,27.962,31.64,35.0,41.244,44.87,34.6,33.6,33.75,21.0,28.25,25.1,228.35,240.0,220.9,257.5,200.65,255.7,78.0,61.0,56.0,54.0,35.0,41.0,10.0,3.0,1.0,4.0,6.0,2.0,21.0,46.0,35.0,9.0,60.0,62.0,40.4,34.2,20.5,32.0,40.6,12.34,41.0925,13.48449819854882,37.37125,10.143926314372987,38.579166666666666,8.74153976277878,25.59175,5.2279724798434435,28.780375,5.485103331166277,31.1825,7.991524356807939,31.05,5.883168080776411,31.20625,6.139534504225172,32.199999999999996,6.509363884575679,210.825,38.65752406280916,217.785875,36.61076709867675,228.46141666666665,38.282532443206236,61.25,12.038133853162893,67.87500000375,20.343820490069792,63.166666669166666,20.117583651835155,4.25,3.947573094109004,4.125,3.226563851175781,3.8333333333333335,2.9180732539042804,34.25,10.24288370853962,32.625,13.616560295673578,44.0,21.153121411615487,31.525,8.321608418248639,31.375,6.851642138932801,32.333333333333336,7.568635440040834,22,6,2,2016,0,0
2016-06-12,55.99,26.003,25.0,228.962,58.0,3.0,36.0,38.2,41.67,59.68,28.68,34.34,27.66,42.64,22.859,19.906,27.962,31.64,32.917,48.752,22.25,34.6,33.6,33.75,31.5,32.9,154.05,228.35,240.0,220.9,255.225,244.662,50.0,78.0,61.0,56.0,80.33333333,67.0,3.0,10.0,3.0,1.0,3.0,3.0,35.0,21.0,46.0,35.0,50.0,81.0,31.0,40.4,34.2,20.5,39.9,26.0,46.505,14.196874069080582,40.9125,11.163208384177539,39.69166666666667,10.056000319423346,24.1825,3.5420777800607888,27.916124999999997,5.281115018562436,29.286749999999998,5.858347193612643,28.8625,6.164599878878304,30.39375,6.51380059675499,31.541666666666668,6.824016190609236,212.84050000000002,39.55758959205346,214.503,33.84721431035954,227.15308333333334,37.94532674893338,61.75,11.786291472158087,65.0833333375,19.91788700256195,62.416666669166666,20.12944223568921,4.75,3.5000000000000004,4.125,3.226563851175781,3.8333333333333335,2.9180732539042804,34.5,10.279429296739501,30.875,11.84950270204257,40.25,17.705289399704057,35.95,4.18051033567277,31.1625,6.570048379904473,33.35,7.45916154196238,23,6,2,2016,0,0
2016-06-19,28.67,30.571,28.25,185.4,60.0,2.0,42.0,37.0,55.99,41.67,59.68,28.68,32.98,35.5,26.003,22.859,19.906,27.962,26.154,26.515,25.0,22.25,34.6,33.6,36.2,45.4,228.962,154.05,228.35,240.0,177.15,283.488,58.0,50.0,78.0,61.0,54.0,72.0,3.0,3.0,10.0,3.0,8.0,4.0,36.0,35.0,21.0,46.0,40.0,52.0,38.2,31.0,40.4,34.2,26.8,26.0,46.5025,14.201059526199657,40.37375,11.692200009896716,39.1225,10.498373142366567,24.83475,4.563096052389618,28.468249999999998,5.301425300264609,29.624750000000002,5.800613778260494,27.525,5.3160919229574155,29.4,6.094376799265736,30.1125,5.278693235330822,199.19050000000001,36.352263950589524,215.53425000000001,32.65111593695614,218.97908333333336,35.170043894454565,61.5,11.81806526749055,65.8333333375,19.550504408830054,61.416666669166666,19.906917235381083,4.5,3.696845502136472,3.375,2.8753881725529067,3.6666666666666665,2.9644356609443876,33.5,8.888194417315573,31.125,12.088217403736575,39.416666666666664,17.333406177003116,36.650000000000006,4.021193852576649,32.4375,6.592189642729787,34.266666666666666,7.142998267004123,24,6,2,2016,0,0
